path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n03425413/n03425413_21106.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_21508.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,False
train/n03425413/n03425413_2625.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20664.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_19156.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_21577.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15773.JPEG,n03425413,n03417042,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_13617.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_29218.JPEG,n03425413,n03425413,n03425413,n01440764,n03888257,False
train/n03425413/n03425413_874.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15647.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_604.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_403.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_21483.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,False
train/n03425413/n03425413_12714.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_17399.JPEG,n03425413,n03425413,n03417042,n03425413,n02102040,False
train/n03425413/n03425413_12763.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_33477.JPEG,n03425413,n03425413,n03425413,n02979186,n03445777,False
train/n03425413/n03425413_18916.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_4774.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,False
train/n03425413/n03425413_13249.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_20557.JPEG,n03425413,n03425413,n03425413,n03417042,n03888257,False
train/n03425413/n03425413_18649.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,False
train/n03425413/ILSVRC2012_val_00018006.JPEG,n03425413,n03425413,n03445777,n03425413,n03425413,False
train/n03425413/n03425413_2478.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_8068.JPEG,n03425413,n03425413,n03425413,n03000684,n03425413,False
train/n03425413/n03425413_3618.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,False
train/n03425413/n03425413_15019.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_13928.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_7656.JPEG,n03425413,n03425413,n03425413,n03000684,n03445777,False
train/n03425413/n03425413_8228.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,False
train/n03425413/n03425413_19097.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_8394.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_13117.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,False
train/n03425413/n03425413_13293.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,False
train/n03425413/n03425413_21654.JPEG,n03425413,n03425413,n03425413,n03445777,n03425413,False
train/n03425413/n03425413_20199.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15564.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_19228.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20484.JPEG,n03425413,n03425413,n03425413,n03394916,n03394916,False
train/n03425413/n03425413_15315.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_21584.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14277.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15115.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20494.JPEG,n03425413,n03425413,n03888257,n03394916,n03425413,False
train/n03425413/n03425413_11499.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14643.JPEG,n03425413,n03425413,n03425413,n02102040,n03445777,False
train/n03425413/n03425413_21228.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_16828.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_22296.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_10789.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,False
train/n03425413/n03425413_13369.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15085.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,False
train/n03425413/n03425413_10394.JPEG,n03425413,n03425413,n03425413,n03028079,n03425413,False
train/n03425413/n03425413_1359.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_12898.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,False
train/n03425413/n03425413_13225.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_10825.JPEG,n03425413,n03425413,n03425413,n02102040,n03445777,False
train/n03425413/n03425413_21167.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_9724.JPEG,n03425413,n03425413,n03425413,n03028079,n02979186,False
train/n03425413/n03425413_2658.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,False
train/n03425413/n03425413_14027.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_8727.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14336.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_13256.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_31216.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,False
train/n03425413/n03425413_8577.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_16657.JPEG,n03425413,n03425413,n03425413,n03888257,n03028079,False
train/n03425413/n03425413_17315.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,False
train/n03425413/n03425413_2818.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14427.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_13619.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_2814.JPEG,n03425413,n03425413,n03425413,n03888257,n03394916,False
train/n03425413/n03425413_6767.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_28685.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_21763.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_11325.JPEG,n03425413,n03425413,n03425413,n03028079,n02102040,False
train/n03425413/n03425413_15086.JPEG,n03425413,n03425413,n03425413,n03417042,n02102040,False
train/n03425413/n03425413_1284.JPEG,n03425413,n03425413,n02979186,n03888257,n03425413,False
train/n03425413/n03425413_16209.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,False
train/n03425413/n03425413_9585.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,False
train/n03425413/n03425413_3436.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_16129.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_25387.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,False
train/n03425413/n03425413_17485.JPEG,n03425413,n03425413,n03425413,n03417042,n02102040,False
train/n03425413/n03425413_13545.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,False
train/n03425413/n03425413_20527.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_13319.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20836.JPEG,n03425413,n03425413,n03425413,n03445777,n03425413,False
train/n03425413/n03425413_19628.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_1543.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_19083.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,False
train/n03425413/n03425413_19217.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_14908.JPEG,n03425413,n03394916,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_12724.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,False
train/n03425413/n03425413_18006.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_17518.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_7056.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/ILSVRC2012_val_00046178.JPEG,n03425413,n03425413,n03417042,n03425413,n03888257,False
train/n03425413/n03425413_24453.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20927.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,False
train/n03425413/n03425413_7383.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_2717.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_20763.JPEG,n03425413,n03425413,n03425413,n03394916,n03425413,False
train/n03425413/n03425413_8545.JPEG,n03425413,n03425413,n03425413,n02102040,n03425413,False
train/n03425413/n03425413_11053.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_20747.JPEG,n03425413,n03425413,n03425413,n03417042,n03425413,False
train/n03425413/n03425413_13496.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_14239.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14826.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_24568.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,False
train/n03425413/n03425413_6536.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_11673.JPEG,n03425413,n03425413,n03425413,n03888257,n03000684,False
train/n03425413/n03425413_15963.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_18325.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_24734.JPEG,n03425413,n03425413,n03425413,n03445777,n01440764,False
train/n03425413/n03425413_1207.JPEG,n03425413,n03425413,n03445777,n03425413,n03394916,False
train/n03425413/n03425413_31799.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_2678.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14785.JPEG,n03425413,n03425413,n03425413,n02979186,n02979186,False
train/n03425413/n03425413_15276.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,False
train/n03425413/n03425413_2889.JPEG,n03425413,n03425413,n03425413,n03028079,n03425413,False
train/n03425413/n03425413_15203.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_10117.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,False
train/n03425413/n03425413_4249.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14159.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14039.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,False
train/n03425413/n03425413_22107.JPEG,n03425413,n03425413,n03425413,n03417042,n03417042,False
train/n03425413/n03425413_19747.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_21077.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14558.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/ILSVRC2012_val_00017866.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_7367.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_8208.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20918.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,False
train/n03425413/ILSVRC2012_val_00022538.JPEG,n03425413,n03425413,n03425413,n03028079,n03425413,False
train/n03425413/n03425413_13609.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_22034.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_14573.JPEG,n03425413,n03425413,n03425413,n03445777,n02102040,False
train/n03425413/n03425413_26013.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,False
train/n03425413/n03425413_15469.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_9208.JPEG,n03425413,n03425413,n03425413,n03417042,n02102040,False
train/n03425413/n03425413_9323.JPEG,n03425413,n03425413,n03425413,n03000684,n03000684,False
train/n03425413/n03425413_7378.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_11396.JPEG,n03425413,n03425413,n03425413,n01440764,n03417042,False
train/n03425413/n03425413_28113.JPEG,n03425413,n03425413,n03425413,n03000684,n03425413,False
train/n03425413/n03425413_18268.JPEG,n03425413,n03425413,n03425413,n03028079,n03425413,False
train/n03425413/n03425413_14249.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_1115.JPEG,n03425413,n03425413,n03425413,n03425413,n03888257,False
train/n03425413/ILSVRC2012_val_00019256.JPEG,n03425413,n03425413,n03417042,n03425413,n02102040,False
train/n03425413/ILSVRC2012_val_00032455.JPEG,n03425413,n03425413,n03425413,n03028079,n03425413,False
train/n03425413/n03425413_13328.JPEG,n03425413,n03425413,n03888257,n03425413,n03425413,False
train/n03425413/n03425413_5526.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_13769.JPEG,n03425413,n03425413,n03425413,n03417042,n03888257,False
train/n03425413/n03425413_317.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_29593.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20327.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,False
train/n03425413/n03425413_416.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14813.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14409.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_8428.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_20423.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_2257.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,False
train/n03425413/n03425413_20014.JPEG,n03425413,n03425413,n03425413,n03394916,n03425413,False
train/n03425413/n03425413_21134.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_3834.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,False
train/n03425413/n03425413_13148.JPEG,n03425413,n03425413,n03445777,n03425413,n03425413,False
train/n03425413/n03425413_21314.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_17973.JPEG,n03425413,n03425413,n03425413,n03888257,n03417042,False
train/n03425413/n03425413_1967.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_16804.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,False
train/n03425413/n03425413_16097.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_11356.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_14946.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15386.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_3823.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_13034.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_2953.JPEG,n03425413,n03425413,n03425413,n01440764,n03425413,False
train/n03425413/n03425413_26983.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_1714.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,False
train/n03425413/n03425413_12968.JPEG,n03425413,n03425413,n03425413,n03445777,n03425413,False
train/n03425413/n03425413_9839.JPEG,n03425413,n03425413,n03425413,n03394916,n03028079,False
train/n03425413/n03425413_15319.JPEG,n03425413,n03425413,n03425413,n02102040,n02102040,False
train/n03425413/n03425413_3069.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_15466.JPEG,n03425413,n03425413,n03425413,n03394916,n03425413,False
train/n03425413/n03425413_2129.JPEG,n03425413,n03425413,n03425413,n03394916,n03425413,False
train/n03425413/n03425413_14127.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,False
train/n03425413/n03425413_737.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,False
train/n03425413/n03425413_13284.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,False
train/n03425413/n03425413_13069.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,False
